Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
29-January-2016,2751.50,2839.00,2739.10,2826.00,2804.462107070857910848,13393,2539,37560161.00,3210,23.97,99.90,74.50
28-January-2016,2774.00,2774.00,2721.00,2743.50,2744.085505447524479382,7251,1270,19897364.00,2132,29.40,53.00,-30.50
27-January-2016,2749.00,2784.10,2738.60,2747.20,2758.347886029411764705,6528,1190,18006495.00,997,15.27,45.50,-1.80
25-January-2016,2750.00,2770.00,2726.15,2750.25,2750.165395456806499751,12062,1293,33172495.00,5910,49.00,43.85,0.25
22-January-2016,2715.00,2739.10,2694.00,2718.90,2715.148887318968562345,11324,2058,30746346.00,3909,34.52,45.10,3.90
21-January-2016,2670.00,2716.00,2646.80,2697.10,2686.829630438342704296,18319,3010,49220032.00,3997,21.82,69.20,27.10
20-January-2016,2638.70,2677.00,2581.95,2625.20,2612.607491301084805894,29314,4894,76585976.00,4306,14.69,95.05,-13.50
19-January-2016,2650.00,2660.00,2617.00,2644.50,2640.288846061190074680,8302,1347,21919678.00,2955,35.59,43.00,-5.50
18-January-2016,2629.20,2665.35,2581.15,2638.75,2622.048858740489504079,10909,2055,28603931.00,2500,22.92,84.20,9.55
15-January-2016,2659.00,2659.00,2593.45,2617.05,2614.775015832805573147,12632,2463,33029838.00,4789,37.91,65.55,-41.95
14-January-2016,2660.00,2660.00,2605.05,2627.05,2624.121452630763870068,25829,4034,67778433.00,14191,54.94,54.95,-32.95
13-January-2016,2680.00,2707.90,2607.75,2684.55,2681.991686581398975192,551518,2682,1479166691.00,539422,97.81,100.15,4.55
12-January-2016,2739.00,2739.00,2660.05,2670.65,2690.406587438502332119,31302,1590,84215107.00,25910,82.77,78.95,-68.35
11-January-2016,2701.00,2739.90,2670.70,2726.90,2712.425103360542775363,9433,1532,25586306.00,3418,36.23,69.20,25.90
8-January-2016,2684.55,2718.00,2637.20,2703.00,2683.444208559782608695,11776,1898,31600239.00,5871,49.86,80.80,18.45
7-January-2016,2718.90,2718.90,2654.00,2666.35,2673.492016806722689075,14280,1887,38177466.00,7406,51.86,64.90,-52.55
6-January-2016,2739.00,2747.70,2724.00,2736.65,2734.312627986348122866,5860,852,16023072.00,1634,27.88,23.70,-2.35
5-January-2016,2760.00,2786.55,2717.65,2739.00,2737.252557765260374755,8699,1483,23811360.00,2844,32.69,68.90,-21.00
4-January-2016,2825.00,2826.95,2731.10,2760.05,2761.216190596562184024,15824,2084,43693485.00,5061,31.98,95.85,-64.95
1-January-2016,2781.00,2825.00,2770.00,2816.00,2809.868284741749297025,6757,1179,18986280.00,1358,20.10,55.00,35.00
31-December-2015,2784.35,2793.35,2768.05,2784.95,2779.370585241730279898,9825,1442,27307316.00,2169,22.08,25.30,0.60
30-December-2015,2817.80,2822.05,2781.10,2787.60,2794.975362122647894950,7387,1190,20646483.00,1980,26.80,40.95,-30.20
29-December-2015,2810.00,2829.50,2803.00,2819.30,2817.901802361715351149,3218,622,9068008.00,777,24.15,26.50,9.30
28-December-2015,2813.00,2820.00,2807.00,2810.60,2813.533276631937061450,4703,722,13232047.00,1974,41.97,13.00,-2.40
24-December-2015,2821.90,2826.80,2814.00,2820.25,2820.491639777060721619,3409,542,9615056.00,1014,29.74,12.80,-1.65
23-December-2015,2801.55,2828.80,2801.55,2818.10,2819.626628984141937509,6369,619,17958202.00,2699,42.38,27.25,16.55
22-December-2015,2809.00,2820.00,2790.00,2797.75,2806.627081326544653914,7267,912,20395759.00,1632,22.46,30.00,-11.25
21-December-2015,2810.00,2819.90,2783.55,2809.30,2801.789565217391304347,7475,1294,20943377.00,1224,16.37,36.35,-0.70
18-December-2015,2889.10,2889.10,2811.50,2824.40,2836.825567668911881119,14401,2247,40853125.00,4525,31.42,77.60,-64.70
17-December-2015,2861.00,2898.45,2848.00,2889.10,2877.709298856290402784,10055,1494,28935367.00,3887,38.66,50.45,28.10
16-December-2015,2863.30,2889.85,2825.55,2848.55,2859.490120215558933259,7237,1150,20694130.00,2328,32.17,64.30,-14.75
15-December-2015,2839.00,2867.55,2839.00,2857.90,2854.833697433096668487,3662,734,10454401.00,935,25.53,28.55,18.90
14-December-2015,2794.70,2854.00,2783.60,2839.55,2826.363057324840764331,7693,1470,21743211.00,2249,29.23,70.40,44.85
11-December-2015,2813.50,2852.35,2767.90,2777.45,2813.753783976543307710,12619,2093,35506759.00,3126,24.77,84.45,-36.05
10-December-2015,2810.00,2830.00,2742.00,2813.80,2783.526595744680851063,8272,1561,23025332.00,2515,30.40,88.00,3.80
9-December-2015,2840.00,2840.45,2780.00,2785.45,2792.865518356784732330,12366,1089,34536575.00,,,60.45,-54.55
8-December-2015,2863.60,2879.65,2832.35,2849.85,2859.558657179346834519,5481,962,15673241.00,1248,22.77,47.30,-13.75
7-December-2015,2880.00,2899.90,2856.70,2863.60,2875.203280203280203280,8658,1095,24893510.00,1850,21.37,43.20,-16.40
4-December-2015,2855.00,2886.40,2832.00,2862.40,2858.734609557912133314,7261,1110,20757272.00,1588,21.87,54.40,7.40
3-December-2015,2850.00,2893.95,2840.05,2854.80,2873.354996640107516559,10417,1701,29931739.00,1849,17.75,53.90,4.80
2-December-2015,2889.00,2889.95,2838.10,2845.90,2859.579730856258187447,8397,1165,24011891.00,2386,28.41,51.85,-43.10
1-December-2015,2825.95,2873.95,2825.95,2862.70,2860.824243990695270095,7738,1532,22137058.00,2769,35.78,48.00,36.75
30-November-2015,2832.00,2832.65,2776.05,2806.95,2798.867053038285914998,5694,1045,15936749.00,1063,18.67,56.60,-25.05
27-November-2015,2810.00,2849.00,2804.05,2832.65,2831.816188870151770657,10081,1256,28547539.00,4071,40.38,44.95,22.65
26-November-2015,2780.00,2823.00,2746.00,2812.30,2800.618236242228874050,8686,1209,24326170.00,5132,59.08,77.00,32.30
24-November-2015,2809.90,2839.65,2768.40,2777.70,2801.749767537968798429,9679,1340,27118136.00,3183,32.89,71.25,-32.20
23-November-2015,2797.00,2808.00,2760.85,2800.15,2798.080711354309165526,11696,1343,32726352.00,4676,39.98,47.15,3.15
20-November-2015,2755.55,2794.45,2751.00,2775.10,2776.201247725500389914,19235,1486,53400231.00,8126,42.25,43.45,19.55
19-November-2015,2749.90,2766.95,2729.05,2754.30,2752.779240203410110679,6686,843,18405082.00,1640,24.53,37.90,4.40
18-November-2015,2739.70,2753.00,2716.00,2735.05,2737.190436933223413025,7278,920,19921272.00,2638,36.25,37.00,-4.65
17-November-2015,2753.95,2763.30,2707.45,2739.70,2739.467120181405895691,17199,1768,47116095.00,7680,44.65,55.85,-14.25
16-November-2015,2682.00,2765.00,2649.55,2731.95,2715.396881123448726322,12248,1898,33258181.00,3331,27.20,115.45,49.95
13-November-2015,2710.00,2718.85,2660.50,2680.85,2683.852446627621386737,21172,3699,56822524.00,12139,57.34,58.35,-29.15
11-November-2015,2728.00,2730.00,2710.00,2719.80,2720.494539781591263650,2564,454,6975348.00,1239,48.32,20.00,-8.20
10-November-2015,2754.25,2767.40,2700.00,2703.75,2720.727942341200696974,12626,1424,34351911.00,4772,37.80,67.40,-50.50
9-November-2015,2780.00,2780.00,2730.10,2754.70,2754.098126096187575002,10833,2096,29835145.00,3617,33.39,49.90,-25.30
6-November-2015,2837.00,2851.00,2778.80,2791.60,2812.421064425770308123,17850,2181,50201716.00,4025,22.55,72.20,-45.40
5-November-2015,2898.00,2898.00,2827.00,2834.45,2842.599255052817976430,16377,1870,46553248.00,3154,19.26,71.00,-63.55
4-November-2015,2940.00,2948.75,2885.00,2894.25,2915.574239049740163325,13470,993,39272785.00,7463,55.40,63.75,-45.75
3-November-2015,2927.70,2957.60,2912.00,2923.80,2938.268988537599193853,15878,1609,46653835.00,7840,49.38,45.60,-3.90
2-November-2015,2910.00,2929.90,2861.90,2920.65,2910.753077170073852081,9343,1822,27195166.00,1279,13.69,68.00,10.65
30-October-2015,2938.00,2940.00,2857.00,2883.70,2905.122080993201300620,6766,976,19656056.00,1551,22.92,83.00,-54.30
29-October-2015,2899.75,2940.95,2878.55,2917.40,2919.499634190952322887,16402,2348,47885633.00,4589,27.98,62.40,17.65
28-October-2015,2905.00,2910.00,2870.00,2893.35,2887.482404692082111436,8866,1235,25600419.00,3355,37.84,40.00,-11.65
27-October-2015,2850.00,2908.25,2840.00,2902.50,2881.381727872323100724,12281,1786,35386249.00,3288,26.77,68.25,52.50
26-October-2015,2902.15,2920.00,2831.70,2845.25,2866.211234694831292644,10699,1437,30665594.00,4306,40.25,88.30,-56.90
23-October-2015,2900.00,2925.30,2888.35,2902.15,2908.260869565217391304,14076,1459,40936680.00,6610,46.96,36.95,2.15
21-October-2015,2919.10,2944.00,2880.00,2892.25,2905.237402015677491601,10716,1303,31132524.00,4939,46.09,64.00,-26.85
20-October-2015,2940.00,2943.85,2894.00,2914.70,2914.326966894518161104,14922,1991,43487587.00,3457,23.17,49.85,-25.30
19-October-2015,2970.00,2995.00,2886.05,2903.10,2946.048512487207569527,55697,7187,164086064.00,3928,7.05,108.95,-66.90
16-October-2015,2970.00,2975.00,2905.70,2955.05,2938.916651401355559626,10918,1527,32087092.00,2119,19.41,69.30,-14.95
15-October-2015,2929.25,2970.00,2912.50,2950.05,2947.426789426789426789,10101,1479,29771958.00,2775,27.47,57.50,20.80
14-October-2015,2910.00,2932.10,2889.80,2909.85,2907.984135520301156224,11157,1427,32444379.00,2100,18.82,42.30,-0.15
13-October-2015,2843.85,2914.00,2840.95,2904.20,2893.184365558912386706,13240,2168,38305761.00,3668,27.70,73.05,60.35
12-October-2015,2844.00,2866.60,2820.00,2843.85,2848.987532467532467532,21175,3579,60327311.00,4326,20.43,46.60,-0.15
9-October-2015,2830.00,2878.00,2803.00,2813.75,2836.515296540861452717,16507,2260,46822358.00,3253,19.71,75.00,-16.25
8-October-2015,2758.90,2826.95,2751.00,2818.05,2795.207149696776252792,18798,2570,52544304.00,3694,19.65,75.95,59.15
7-October-2015,2768.00,2789.80,2741.00,2759.80,2760.082273747195213163,14707,2041,40592530.00,2117,14.39,48.80,-8.20
6-October-2015,2830.00,2830.00,2756.55,2771.55,2781.199622908319585199,12729,1851,35401890.00,3128,24.57,73.45,-58.45
5-October-2015,2792.00,2829.80,2781.65,2817.55,2812.754376058723884810,12397,1507,34869716.00,4284,34.56,48.15,25.55
1-October-2015,2684.70,2780.00,2673.00,2773.85,2751.922967383196582355,14747,2155,40582608.00,4509,30.58,107.00,89.15
30-September-2015,2716.20,2740.15,2662.55,2679.80,2692.287383056804672559,19347,2564,52087684.00,7249,37.47,77.60,-36.40
29-September-2015,2710.00,2759.95,2623.65,2712.30,2683.331054006968641114,22960,3336,61609281.00,4410,19.21,136.30,2.30
28-September-2015,2760.00,2787.75,2713.85,2718.95,2736.846150680985886516,24303,3787,66513572.00,10819,44.52,73.90,-41.05
24-September-2015,2794.00,2821.90,2731.00,2810.65,2769.932991378369529630,18326,2677,50761792.00,3837,20.94,90.90,16.65
23-September-2015,2809.00,2809.00,2760.00,2783.25,2787.715574609674942411,15628,2554,43566419.00,4034,25.81,49.00,-25.75
22-September-2015,2925.00,2929.10,2790.05,2810.90,2845.327985524728588661,16580,2751,47175538.00,6533,39.40,139.05,-114.10
21-September-2015,2940.00,2940.00,2873.00,2905.95,2905.649385964912280701,11400,2448,33124403.00,4740,41.58,67.00,-34.05
18-September-2015,2940.40,3019.00,2937.55,2944.55,2998.035454809648358035,30969,2385,92846160.00,5664,18.29,81.45,4.15
16-September-2015,2940.00,2970.90,2919.90,2940.40,2946.601513240857503152,14274,1783,42059790.00,4875,34.15,51.00,0.40
15-September-2015,2948.05,2958.90,2903.55,2922.65,2926.053199691595990747,9079,1295,26565637.00,3217,35.43,55.35,-25.40
14-September-2015,2945.60,2962.10,2927.00,2948.80,2947.108321522575420125,4939,852,14555768.00,983,19.90,35.10,3.20
11-September-2015,2998.95,3000.00,2924.55,2938.65,2966.694417657773491910,9333,1404,27688159.00,3380,36.22,75.45,-60.30
10-September-2015,2911.00,2994.35,2901.00,2974.50,2939.418694508385399539,12164,1757,35755089.00,3806,31.29,93.35,63.50
9-September-2015,2888.00,2995.00,2888.00,2983.35,2965.291786199607428657,13246,2235,39278255.00,3254,24.57,107.00,95.35
8-September-2015,2865.00,2896.10,2810.00,2884.75,2862.717784518593416470,8901,1384,25481051.00,1968,22.11,86.10,19.75
7-September-2015,2924.90,2937.90,2850.00,2857.70,2879.350571584104518236,11022,1606,31736202.00,2631,23.87,87.90,-67.20
4-September-2015,3025.00,3025.00,2892.75,2916.90,2922.361978447084830063,14476,2214,42304112.00,3331,23.01,132.25,-108.10
3-September-2015,2899.70,3022.90,2893.40,3004.10,2971.164288410721026802,13245,1754,39353071.00,3676,27.75,129.50,104.40
2-September-2015,2925.00,2925.00,2844.05,2877.25,2878.703171398028269390,16838,2333,48471604.00,6615,39.29,80.95,-47.75
1-September-2015,2879.70,2907.00,2778.00,2831.10,2843.341123860951738103,11852,1924,33699279.00,2885,24.34,129.00,-48.60
31-August-2015,2946.75,2950.00,2882.50,2898.10,2908.099735216240070609,15862,2450,46128278.00,3997,25.20,67.50,-48.65
28-August-2015,2927.70,2961.60,2916.90,2944.80,2939.388809966123920882,9151,1535,26898347.00,1293,14.13,44.70,17.10
27-August-2015,2921.00,2940.00,2855.50,2902.20,2899.501687186502507979,10965,1944,31793036.00,3071,28.01,84.50,-18.80
26-August-2015,2905.00,2921.70,2850.00,2901.30,2891.046451374109373554,21614,3240,62487078.00,7160,33.13,71.70,-3.70
25-August-2015,2850.00,2938.50,2792.25,2896.30,2870.518310272331687283,20453,3393,58710711.00,3248,15.88,146.25,46.30
24-August-2015,2945.00,2945.00,2817.15,2836.80,2845.606475388260068439,18995,2955,54052295.00,6288,33.10,127.85,-108.20
21-August-2015,3072.00,3072.00,2929.90,2971.75,2962.711358549044366641,17423,2401,51619320.00,4357,25.01,142.10,-100.25
20-August-2015,3183.00,3183.00,3022.00,3049.20,3071.947979484867271600,17743,2177,54505573.00,5484,30.91,161.00,-133.80
19-August-2015,3133.20,3178.45,3112.75,3162.95,3166.112287017038636909,83340,1896,263863798.00,72559,87.06,65.70,29.75
18-August-2015,3085.00,3146.95,3075.00,3133.20,3122.904015102011181296,13773,1963,43011757.00,4597,33.38,71.95,48.20
17-August-2015,3108.15,3126.00,3066.00,3081.85,3083.594808622965244170,4546,649,14018022.00,1171,25.76,60.00,-26.30
14-August-2015,3071.10,3129.90,3070.00,3108.15,3106.439091362955566650,8012,1073,24888790.00,2731,34.09,59.90,37.05
13-August-2015,3070.00,3107.50,3055.00,3071.10,3078.871919244887257472,7628,1101,23485635.00,1662,21.79,52.50,1.10
12-August-2015,3170.00,3170.00,3054.65,3066.85,3075.539076021834642524,15022,1850,46200748.00,6008,39.99,115.35,-103.15
11-August-2015,3190.00,3190.00,3145.00,3151.50,3155.460642950005909466,16922,1643,53396705.00,11190,66.13,45.00,-38.50
10-August-2015,3202.05,3228.25,3155.00,3170.85,3200.081313775510204081,3136,573,10035455.00,911,29.05,73.25,-31.20
7-August-2015,3222.00,3238.00,3190.55,3202.05,3213.254333532576210400,6692,1019,21503098.00,1404,20.98,47.45,-19.95
6-August-2015,3219.00,3252.45,3202.75,3222.00,3234.758053786942887009,10523,1350,34039359.00,2775,26.37,49.70,3.00
5-August-2015,3160.00,3225.75,3158.00,3211.45,3206.048581560283687943,11280,1591,36164228.00,2895,25.66,67.75,51.45
4-August-2015,3157.90,3174.00,3103.85,3143.25,3137.810186223917433251,4457,805,13985220.00,646,14.49,70.15,-14.65
3-August-2015,3150.00,3179.75,3146.00,3157.90,3164.672757475083056478,6622,1010,20956463.00,1846,27.88,33.75,7.90
31-July-2015,3175.00,3215.40,3135.00,3149.65,3168.514002732240437158,14640,1795,46387045.00,7783,53.16,80.40,-25.35
30-July-2015,3136.50,3199.80,3133.00,3151.25,3153.206716455751218770,138049,2046,435297034.00,125276,90.75,66.80,14.75
29-July-2015,3139.90,3153.00,3084.25,3133.90,3125.508584686774941995,10775,1498,33677355.00,3262,30.27,68.75,-6.00
28-July-2015,3132.10,3182.50,3117.90,3125.10,3146.807673328398716999,8106,1038,25508023.00,2581,31.84,64.60,-7.00
27-July-2015,3208.00,3238.50,3119.00,3132.20,3167.631200821074238795,17538,2103,55553916.00,6862,39.13,119.50,-75.80
24-July-2015,3239.00,3260.00,3201.00,3208.75,3223.116917815539168536,9357,1301,30158705.00,3276,35.01,59.00,-30.25
23-July-2015,3258.15,3259.00,3211.00,3240.15,3236.930323386970785814,6401,902,20719591.00,2485,38.82,48.00,-18.00
22-July-2015,3231.00,3264.95,3204.30,3255.75,3238.386318594956604934,14633,1802,47387307.00,2240,15.31,60.65,24.75
21-July-2015,3365.00,3365.00,3215.00,3231.40,3271.694888510567620313,24083,3329,78792228.00,5086,21.12,150.00,-133.60
20-July-2015,3214.55,3369.50,3119.00,3353.95,3248.741423317059123810,76399,8878,248200596.00,13159,17.22,250.50,139.40
17-July-2015,3186.70,3244.00,3175.05,3216.65,3216.211312986664279960,11173,1480,35934729.00,2565,22.96,68.95,29.95
16-July-2015,3201.20,3215.00,3161.50,3173.60,3185.045912840596616948,12001,1749,38223736.00,5210,43.41,53.50,-27.60
15-July-2015,3138.00,3225.00,3138.00,3200.85,3200.693194378651507974,18999,2804,60809970.00,7768,40.89,87.00,62.85
14-July-2015,3160.00,3163.85,3125.00,3136.40,3143.695182495173301461,21754,2463,68387945.00,12354,56.79,38.85,-23.60
13-July-2015,3150.00,3179.50,3122.15,3163.90,3153.265076630089779631,11027,1931,34771054.00,4649,42.16,57.35,13.90
10-July-2015,3110.00,3147.45,3095.00,3134.65,3121.297801250269454623,9278,1557,28959401.00,3527,38.01,52.45,24.65
9-July-2015,3116.95,3141.65,3081.00,3103.75,3105.995383194829178208,7581,1220,23546551.00,1575,20.78,60.65,-13.20
8-July-2015,3170.00,3170.00,3082.20,3116.95,3115.144014487228364468,10492,1530,32684091.00,2899,27.63,87.80,-53.05
7-July-2015,3103.25,3184.00,3103.00,3160.95,3151.869007606580576684,11306,1615,35635031.00,3529,31.21,81.00,57.70
6-July-2015,3070.00,3120.00,3040.10,3101.05,3081.526643202095440779,12217,2049,37647011.00,4208,34.44,79.90,31.05
3-July-2015,3060.00,3077.25,3028.85,3061.95,3062.918624538662345845,11109,1397,34025963.00,3825,34.43,48.40,1.95
2-July-2015,3060.00,3067.00,3033.00,3058.25,3050.070470536499560246,9096,1257,27743441.00,3381,37.17,34.00,-1.75
1-July-2015,3000.00,3059.10,2976.10,3051.10,3026.799201931129612296,20299,2491,61440997.00,4454,21.94,83.00,51.10
30-June-2015,2912.20,3000.00,2908.20,2991.40,2967.980430825242718446,19776,2625,58694781.00,8127,41.10,91.80,79.20
29-June-2015,2900.00,2930.00,2839.30,2907.70,2886.030506274340112505,13866,1928,40017699.00,4757,34.31,90.70,7.70
26-June-2015,2840.00,2920.00,2840.00,2915.50,2899.628070369550785572,18076,2292,52413677.00,5443,30.11,80.00,75.50
25-June-2015,2844.00,2879.00,2835.05,2862.95,2854.448339586716693733,17857,1925,50971884.00,3928,22.00,43.95,18.95
24-June-2015,2925.00,2970.00,2830.00,2844.80,2906.005851693153838774,31273,2671,90879521.00,13504,43.18,140.00,-80.20
23-June-2015,2830.00,2904.85,2809.75,2891.10,2876.740361223737559896,13565,1886,39022983.00,3104,22.88,95.10,61.10
22-June-2015,2808.55,2843.60,2790.05,2800.75,2819.289088036019654955,46197,1060,130242698.00,2414,5.23,53.55,-7.80
19-June-2015,2800.00,2815.00,2795.05,2802.55,2806.790187590187590187,6930,955,19451056.00,3144,45.37,19.95,2.55
18-June-2015,2781.15,2818.05,2763.00,2798.10,2794.676695698073370282,15156,1961,42356120.00,4001,26.40,55.05,16.95
17-June-2015,2743.00,2815.00,2738.05,2789.50,2777.928667927587138611,14804,1944,41124456.00,3595,24.28,76.95,46.50
16-June-2015,2712.00,2749.50,2693.50,2742.60,2725.487104403649059578,8879,1257,24199600.00,2660,29.96,56.00,30.60
15-June-2015,2745.50,2750.00,2705.00,2715.65,2727.017784803873135065,10121,1476,27600147.00,3914,38.67,45.00,-29.85
12-June-2015,2706.00,2765.60,2682.90,2743.35,2724.785168539325842696,17800,2677,48501176.00,5609,31.51,82.70,37.35
11-June-2015,2810.00,2826.50,2695.65,2705.95,2751.265088681893581727,15674,2636,43123329.00,4510,28.77,130.85,-104.05
10-June-2015,2812.35,2842.95,2800.50,2804.80,2813.915373147417346312,11403,1779,32087077.00,4422,38.78,42.45,-7.55
9-June-2015,2808.00,2843.65,2791.00,2811.80,2821.185008857395925597,9032,1236,25480943.00,2373,26.27,52.65,3.80
8-June-2015,2807.70,2833.00,2783.55,2808.05,2810.576259607173356105,5855,1035,16455924.00,2072,35.39,49.45,0.35
5-June-2015,2851.75,2905.50,2782.55,2804.45,2848.369338509553170434,13137,2214,37419028.00,4178,31.80,122.95,-47.30
4-June-2015,2830.60,2881.00,2825.80,2867.15,2854.403876639285199596,13878,2219,39613417.00,4251,30.63,55.20,36.55
3-June-2015,2901.00,2912.10,2820.10,2830.20,2862.713579646734726948,12342,2021,35331611.00,4017,32.55,92.00,-70.80
2-June-2015,2995.50,3013.60,2891.20,2902.40,2943.437197838657692672,10549,1897,31050319.00,2653,25.15,122.40,-93.10
1-June-2015,2951.00,3019.00,2951.00,2992.90,3002.109143557188996547,8979,1505,26955938.00,2071,23.06,68.00,41.90
29-May-2015,2917.00,2990.80,2917.00,2976.65,2966.517648042823686851,11956,1801,35467685.00,2723,22.78,73.80,59.65
28-May-2015,2898.00,2941.70,2857.80,2916.25,2897.742039500201531640,9924,1550,28757192.00,3130,31.54,83.90,18.25
27-May-2015,2892.30,2911.10,2864.95,2882.20,2884.796942967617206379,16552,1526,47749159.00,8899,53.76,46.15,-10.10
26-May-2015,2937.00,2950.00,2880.00,2909.10,2913.441870597632706412,13771,1813,40121008.00,4385,31.84,70.00,-27.90
25-May-2015,2982.00,2996.95,2927.15,2937.80,2953.378755778120184899,10384,1345,30667885.00,2255,21.72,69.80,-44.20
22-May-2015,3060.20,3062.70,2975.00,2988.55,3003.056300930117705160,12149,1786,36484131.00,2527,20.80,87.70,-71.65
21-May-2015,3031.50,3109.00,3011.00,3065.35,3073.425829265863133778,100390,5648,308541219.00,75652,75.36,98.00,33.85
20-May-2015,2970.00,3051.00,2970.00,3033.60,3009.875670941861122097,35398,4470,106543579.00,14498,40.96,81.00,63.60
19-May-2015,2890.05,2986.10,2890.05,2969.55,2954.664755390821780353,48833,3204,144285144.00,30089,61.62,96.05,79.50
18-May-2015,2860.00,2904.70,2786.00,2898.10,2876.234441011413077747,15859,2457,45614202.00,4812,30.34,118.70,38.10
15-May-2015,2800.00,2835.80,2791.25,2799.95,2807.298434442270058708,5110,949,14345295.00,1069,20.92,44.55,-0.05
14-May-2015,2785.00,2807.00,2745.10,2791.50,2782.591809810285231800,37899,1192,105457447.00,31308,82.61,61.90,6.50
13-May-2015,2760.00,2823.60,2754.90,2792.90,2785.278557180122317455,91238,4020,254123245.00,72270,79.21,68.70,32.90
12-May-2015,2827.00,2829.00,2730.00,2751.45,2768.312534273403838621,25530,2221,70675019.00,15612,61.15,99.00,-75.55
11-May-2015,2701.50,2860.00,2701.50,2823.50,2804.522641198748559196,24292,3652,68127464.00,7631,31.41,158.50,122.00
8-May-2015,2625.00,2710.10,2625.00,2701.85,2687.932224276032039433,16230,3931,43625140.00,7051,43.44,85.10,76.85
7-May-2015,2616.50,2661.90,2530.80,2621.45,2596.782376569888645955,19667,5155,51070919.00,6931,35.24,131.10,4.95
6-May-2015,2705.00,2706.00,2600.00,2602.65,2629.502832928629243441,21003,5454,55227448.00,10464,49.82,106.00,-102.35
5-May-2015,2714.00,2739.95,2691.05,2705.65,2709.369646386997584010,9106,2861,24671520.00,1770,19.44,48.90,-8.35
4-May-2015,2675.00,2745.95,2614.00,2713.30,2710.508394087352016587,14951,4003,40524811.00,5963,39.88,131.95,38.30
30-April-2015,2680.00,2688.65,2630.35,2666.10,2656.500744555438357014,32234,8881,85629645.00,13198,40.94,58.30,-13.90
29-April-2015,2692.00,2796.00,2668.00,2680.75,2704.033707011210336310,105260,5580,284626588.00,90979,86.43,128.00,-11.25
28-April-2015,2655.30,2710.00,2626.35,2691.50,2671.060664419836302359,10385,3266,27738965.00,3022,29.10,83.65,36.20
27-April-2015,2692.00,2764.00,2643.90,2656.45,2695.640960032751650376,19541,4965,52675520.00,4354,22.28,120.10,-35.55
24-April-2015,2735.00,2743.60,2691.00,2707.15,2711.720909970031500435,208886,2341,566440534.00,202621,97.00,52.60,-27.85
23-April-2015,2810.00,2848.65,2717.05,2735.05,2769.073743357435316665,22958,5275,63572395.00,10640,46.35,131.60,-74.95
22-April-2015,2810.00,2812.00,2759.40,2797.30,2778.855184927804802717,25902,3223,71977907.00,18133,70.01,52.60,-12.70
21-April-2015,2780.15,2817.60,2733.00,2755.25,2787.466781708369283865,5795,2132,16153370.00,1472,25.40,84.60,-24.90
20-April-2015,2816.55,2826.85,2750.00,2779.00,2787.032198712051517939,9783,3029,27265536.00,2272,23.22,76.85,-37.55
17-April-2015,2894.00,2894.00,2789.10,2806.75,2846.130954307204252043,203949,5404,580465562.00,190903,93.60,104.90,-87.25
16-April-2015,2986.00,2999.40,2860.25,2896.20,2901.301793760095213806,23526,5350,68256026.00,11254,47.84,139.15,-89.80
15-April-2015,3020.00,3031.75,2968.70,2992.80,2999.877959610027855153,11488,2392,34462598.00,6153,53.56,63.05,-27.20
13-April-2015,2980.00,3031.20,2956.00,3001.90,2999.956604371238517579,12628,3013,37883452.00,4351,34.46,75.20,21.90
10-April-2015,2956.00,3003.00,2945.15,2968.40,2967.148136298192289233,6251,1835,18547643.00,1177,18.83,57.85,12.40
9-April-2015,2953.00,2991.60,2948.60,2964.05,2981.942521353263045509,119888,2043,357499125.00,115730,96.53,43.00,11.05
8-April-2015,2936.00,3019.00,2936.00,2986.15,2995.465487735310895607,10518,2917,31506306.00,3139,29.84,83.00,50.15
7-April-2015,2895.50,2949.00,2880.90,2935.05,2911.403106857053193158,6373,1762,18554372.00,2066,32.42,68.10,39.55
6-April-2015,2900.00,2908.00,2872.25,2894.70,2892.163304209690230341,6295,1797,18206168.00,1560,24.78,35.75,-5.30
1-April-2015,2870.00,2907.40,2860.00,2882.90,2879.429446159684012625,231908,1975,667762724.00,228322,98.45,47.40,12.90
31-March-2015,2953.70,2954.70,2858.00,2875.00,2887.756913876042421203,53841,3109,155479720.00,46160,85.73,96.70,-78.70
30-March-2015,2806.00,2949.00,2806.00,2939.00,2894.466610968550456525,16757,4061,48502577.00,8292,49.48,143.00,133.00
27-March-2015,2795.80,2814.00,2765.00,2805.25,2791.378461538461538461,9425,2627,26308742.00,4522,47.98,49.00,9.45
26-March-2015,2765.00,2828.00,2737.35,2797.80,2791.004714555117435282,11666,3503,32559861.00,5593,47.94,90.65,32.80
25-March-2015,2810.00,2833.35,2744.90,2768.00,2785.506911993769470404,10272,2709,28612727.00,4094,39.86,88.45,-42.00
24-March-2015,2820.00,2840.00,2795.00,2805.40,2822.123116883116883116,5775,2111,16297761.00,2257,39.08,45.00,-14.60
23-March-2015,2855.00,2877.60,2819.00,2831.40,2846.994521764880071068,6754,2190,19228601.00,2480,36.72,58.60,-23.60
20-March-2015,2880.00,2882.10,2843.00,2855.40,2860.352691900221515939,10383,3274,29699042.00,5002,48.17,39.10,-24.60
19-March-2015,2950.00,2994.00,2875.00,2886.20,2935.365161608684924747,8106,2509,23794070.00,2473,30.51,119.00,-63.80
